SO Name,NESLI2 BMJ Journals Online Collection 2011_2012,,,,,,,,,,,,,,,,,,,
SO Identifier,bmj_collection_2011_2012_Nesli2,,,,,,,,,,,,,,,,,,,
Provider,BMJ,,,,,,,,,,,,,,,,,,,
Package Identifier,Journals Online Collection ,,,,,,,,,,,,,,,,,,,
Package Name,Journals Online Collection ,,,,,,,,,,,,,,,,,,,
Agreement Term Start Year,2011,,,,,,,,,,,,,,,,,,,
Agreement Term End Year,2012,,,,,,,,,,,,,,,,,,,
Consortium,NESLI2,,,,,,,,,,,,,,,,,,,
Number of Proprietary_ID columns,0,,,,,,,,,,,,,,,,,,,
Number of Platforms listed,2,,,,,,,,,,,,,,,,,,,
publication_title,print_identifier,online_identifier,date_first_issue_online,num_first_vol_online,num_first_issue_online,date_last_issue_online,num_last_vol_online,num_last_issue_online,title_id,embargo_info,coverage_depth,coverage_notes,publisher_name,DOI,platform_name,platform_role,platform_title_url,platform_name,platform_role,platform_title_url
Journal of Medical Ethics,0306-6800,1473-4257,01/04/1975,1,1,,,,JME,,,,BMJ/Institute of Medical Ethics,,Highwire,host,http://jme.bmj.com/,Highwire,administrative,
Journal of Medical Genetics,0022-2593,1468-6244,01/09/1964,1,1,,,,JMG,,,,BMJ,,Highwire,host,http://jmg.bmj.com/,Highwire,administrative,
"Journal of Neurology, Neurosurgery and Psychiatry",0022-3050,1468-330X,01/05/1920,s1,1,,,,JNNP,,,,BMJ,,Highwire,host,http://jnnp.bmj.com/,Highwire,administrative,
Journal of Medical Humanities,1468-215X,1473-4265,01/06/2000,26,1,,,,MH,,,,BMJ/Institute of Medical Ethics,,Highwire,host,http://mh.bmj.com/,Highwire,administrative,
Occupational and Environmental Medicine,1351-0711,1470-7926,01/01/1944,1,1,,,,OEM,,,,BMJ,,Highwire,host,http://oem.bmj.com/,Highwire,administrative,
Postgraduate Medical Journal,0032-5473,1469-0756,01/10/1925,1,1,,,,PGMJ,,,,BMJ,,Highwire,host,http://pmj.bmj.com/,Highwire,administrative,
Quality and Safety in Health Care,2044-5415,2044-5423,01/03/1992,1,1,,,,QSHC,,,,BMJ,,Highwire,host,http://qshc.bmj.com/,Highwire,administrative,
Sexually Transmitted Infections,1368 4973,1472-3263,01/01/1925,1,1,,,,STI,,,,BMJ,,Highwire,host,http://sti.bmj.com/,Highwire,administrative,
Thorax,0040 6376,1468-3296,01/03/1946,21,1,,,,,,,,BMJ/British Thoracic Society,,Highwire,host,http://thorax.bmj.com/,Highwire,administrative,
Tobacco Control,0964 4563,1468-3318,01/03/1992,1,1,,,,TC,,,,BMJ,,Highwire,host,http://tc.bmj.com/,Highwire,administrative,
Journal of NeuroInterventional Surgery,1759-8478,1759-8486,01/07/2009,1,1,,,,JNIS,,,,BMJ,,Highwire,host,http://jnis.bmj.com,Highwire,administrative,
Frontline Gastroenterology,2041-4137,2041-4145,01/04/2010,1,1,,,,FG,,,,BMJ,,Highwire,host,http://fg.bmj.com,Highwire,administrative,
